date,open,high,low,close,symbol
2023-10-17,2587.6214050953176,2601.0139003527424,2537.877851282025,2564.662841796875,トヨタ
2023-10-18,2558.92323465015,2579.968584617366,2545.530739216467,2553.18359375,トヨタ
2023-10-19,2511.0927185173973,2551.2702020136753,2509.1795050175742,2530.224853515625,トヨタ
2023-10-20,2487.6561721492735,2527.355357361423,2463.2626968984346,2503.440185546875,トヨタ
2023-10-23,2487.177584710249,2516.832394374102,2473.3067866416727,2496.74365234375,トヨタ
2023-10-24,2530.225203865646,2533.573327953937,2433.607908746391,2484.786376953125,トヨタ
2023-10-25,2516.8326768354937,2548.4007035688924,2500.0920565980855,2525.442138671875,トヨタ
2023-10-26,2503.918461736215,2513.962833789025,2459.436242645199,2481.91650390625,トヨタ
2023-10-27,2482.3946836470473,2529.2684175579166,2481.9163802397934,2524.007080078125,トヨタ
2023-10-30,2480.4816833828068,2482.3948971763916,2449.391959237052,2462.30615234375,トヨタ
2023-10-31,2477.611572265625,2480.4813926196007,2416.388738047478,2477.611572265625,トヨタ
2023-11-01,2586.1864691990318,2632.5818987370944,2562.2712993340506,2594.317626953125,トヨタ
2023-11-02,2689.97866741678,2722.9816062595532,2627.3209139616592,2640.235107421875,トヨタ
2023-11-06,2716.763288936226,2742.1133689210187,2700.9792768702237,2722.5029296875,トヨタ
2023-11-07,2726.329518980899,2730.15594637596,2696.1964032447945,2709.110595703125,トヨタ
2023-11-08,2737.3304024503677,2754.5493251287207,2637.364990234375,2637.364990234375,トヨタ
2023-11-09,2673.7160923982365,2696.6746563401175,2632.5819986690326,2695.23974609375,トヨタ
2023-11-10,2650.2791750659867,2692.848178238857,2649.80087165955,2681.368896484375,トヨタ
2023-11-13,2710.0669385580295,2722.024523002779,2685.6734662907406,2694.76123046875,トヨタ
2023-11-14,2721.546482537613,2742.113529769444,2714.371931177672,2720.111572265625,トヨタ
2023-11-15,2755.5059476412257,2772.724870417668,2735.8955078125,2735.8955078125,トヨタ
2023-11-16,2735.8955152749436,2771.768271157045,2733.9823016278983,2754.071044921875,トヨタ
2023-11-17,2716.763251539542,2766.985107421875,2711.0236108672752,2766.985107421875,トヨタ
2023-11-20,2766.9852099521554,2774.159761058341,2648.3659649965575,2659.366943359375,トヨタ
2023-11-21,2664.150168354376,2671.803023416076,2602.4490244194185,2616.31982421875,トヨタ
2023-11-22,2609.6235032126165,2660.3236665814834,2593.3611866603387,2610.101806640625,トヨタ
2023-11-24,2664.1499738526522,2691.8915714259833,2653.627298911044,2681.368896484375,トヨタ
2023-11-27,2678.4989846570397,2681.3688049977436,2642.1479270081227,2649.80078125,トヨタ
2023-11-28,2649.8010072240813,2658.888772411312,2617.2763739224138,2635.451904296875,トヨタ
2023-11-29,2649.8011445207962,2687.5871175202806,2624.929364824933,2680.890869140625,トヨタ
2023-11-30,2688.06519886999,2697.6312671933706,2665.5849383100453,2673.23779296875,トヨタ
2023-12-01,2696.6746431048414,2718.676600107825,2681.368933885374,2710.067138671875,トヨタ
2023-12-04,2680.4123597349253,2680.890663153865,2625.4074665569246,2647.409423828125,トヨタ
2023-12-05,2649.8008580343767,2663.671656749719,2624.4507776235782,2634.016845703125,トヨタ
2023-12-06,2650.279108998124,2706.7189095506915,2638.3215241352914,2704.327392578125,トヨタ
2023-12-07,2678.499130546609,2689.9784125346664,2655.5405665704957,2673.23779296875,トヨタ
2023-12-08,2593.3613251193515,2602.9273941902456,2541.7045521365244,2564.184814453125,トヨタ
2023-12-11,2583.795122655961,2598.144225521507,2573.7507506500788,2588.099853515625,トヨタ
2023-12-12,2608.6667223262984,2616.7978800599885,2565.14111328125,2565.14111328125,トヨタ
2023-12-13,2556.531918498764,2565.6196839714444,2529.7469255266533,2557.488525390625,トヨタ
2023-12-14,2492.4391841573197,2509.658107709356,2441.2607169332105,2459.91455078125,トヨタ
2023-12-15,2503.440018201878,2510.136265862334,2479.5248479859642,2487.656005859375,トヨタ
2023-12-18,2478.090186870332,2505.831787109375,2459.9146556792357,2505.831787109375,トヨタ
2023-12-19,2506.3099695547717,2542.182726752598,2478.0900672258153,2525.92041015625,トヨタ
2023-12-20,2550.3139057476833,2575.1856842733546,2519.7024860237802,2529.2685546875,トヨタ
2023-12-21,2410.6492726293104,2464.6975598926265,2386.7341012738607,2427.389892578125,トヨタ
2023-12-22,2410.649181177961,2438.86908230683,2390.5604380014784,2406.82275390625,トヨタ
2023-12-25,2415.432338692045,2442.2173309626896,2405.3879665905533,2426.91162109375,トヨタ
2023-12-26,2432.651250833979,2434.0861611274318,2411.127596432184,2430.738037109375,トヨタ
2023-12-27,2446.52205233513,2471.3938307752915,2436.477680272757,2470.91552734375,トヨタ
2023-12-28,2444.1303072886103,2461.349229218628,2428.8245989063726,2445.0869140625,トヨタ
2023-12-29,2460.3928608587867,2502.005259555271,2457.523040259029,2478.090087890625,トヨタ
2024-01-04,2491.9607313471006,2520.658935546875,2460.3927067273485,2520.658935546875,トヨタ
2024-01-05,2528.7902395081437,2590.4913821025357,2528.7902395081437,2584.2734375,トヨタ
2024-01-09,2597.187867026552,2598.144473975733,2546.966002194547,2577.09912109375,トヨタ
2024-01-10,2567.5327256944447,2632.5819899817852,2563.227994969547,2625.8857421875,トヨタ
2024-01-11,2704.327527525053,2743.0701044138978,2704.327527525053,2720.58984375,トヨタ
2024-01-12,2755.0276480437083,2757.8974685104204,2698.109542120583,2713.8935546875,トヨタ
2024-01-15,2730.1558048149896,2731.112411614154,2707.197241635046,2725.85107421875,トヨタ
2024-01-16,2730.1559739145428,2744.983380219965,2707.1974093125987,2730.63427734375,トヨタ
2024-01-17,2755.0276234027656,2793.291895950026,2722.9812951444346,2732.54736328125,トヨタ
2024-01-18,2755.0279560378644,2835.382938088969,2748.331707533606,2804.293212890625,トヨタ
2024-01-19,2855.47143991536,2855.47143991536,2809.554311233304,2833.469482421875,トヨタ
2024-01-22,2836.3392464159956,2857.8629000565893,2828.2080883739936,2852.6015625,トヨタ
2024-01-23,2866.9508229277676,2902.345277531814,2842.079044016816,2861.211181640625,トヨタ
2024-01-24,2869.82045702927,2887.039379771446,2823.903329716802,2831.077880859375,トヨタ
2024-01-25,2835.3828125,2835.3828125,2835.3828125,2835.3828125,トヨタ
2024-01-26,2821.989997197764,2821.989997197764,2763.158680307031,2766.985107421875,トヨタ
2024-01-29,2801.9015462321413,2864.080993314794,2800.9449393539467,2854.03662109375,トヨタ
2024-01-30,2821.990116078782,2854.036444515609,2803.814586517597,2831.077880859375,トヨタ
2024-01-31,2812.4241455078127,2869.820556640625,2811.467538655599,2869.820556640625,トヨタ
2024-02-01,2812.902300641978,2831.55613327674,2803.8145360250423,2817.20703125,トヨタ
2024-02-02,2834.9043307478055,2837.295847814406,2810.5108566684844,2823.425048828125,トヨタ
2024-02-05,2865.51560419256,2876.516582142223,2830.5994567871094,2862.16748046875,トヨタ
2024-02-06,2869.3421772982706,3011.398291093501,2823.425049606883,2998.96240234375,トヨタ
2024-02-07,3056.3588848465056,3218.0254424487152,3051.5758505979197,3118.538330078125,トヨタ
2024-02-08,3185.5006763059705,3261.0726142723884,3140.54015625,3204.6328125,トヨタ
2024-02-09,3214.199142341258,3223.7652112172736,3152.976301534758,3178.8046875,トヨタ
2024-02-13,3219.938826243083,3308.9032679663765,3204.6331158390753,3306.033447265625,トヨタ
2024-02-14,3303.163275984929,3313.685950770864,3215.155450502562,3238.114013671875,トヨタ
2024-02-15,3266.812410991901,3267.7690178472426,3205.5895722500322,3235.244384765625,トヨタ
2024-02-16,3290.7274904346073,3303.1633792065986,3248.63678997556,3265.855712890625,トヨタ
2024-02-19,3265.8556679061135,3299.3369064464514,3253.4197793054163,3281.161376953125,トヨタ
2024-02-20,3300.2935587207544,3322.295515778893,3222.808405602963,3265.855712890625,トヨタ
2024-02-21,3252.4632357966975,3286.9010818227803,3248.636808460466,3280.204833984375,トヨタ
2024-02-22,3300.293800811204,3376.8223527140726,3294.554159418489,3368.212890625,トヨタ
2024-02-26,3395.9543638510254,3450.4809550452533,3369.1693716854397,3410.303466796875,トヨタ
2024-02-27,3443.784596812186,3446.6544173095294,3411.2599645089595,3426.565673828125,トヨタ
2024-02-28,3432.3053489364497,3442.8280241979605,3387.34482736454,3415.08642578125,トヨタ
2024-02-29,3405.520515094242,3471.5263902463494,3386.3883773689936,3463.87353515625,トヨタ
2024-03-01,3439.001649607783,3528.9226941316024,3430.3921878980555,3520.313232421875,トヨタ
2024-03-04,3533.7056570756245,3543.2717254488666,3478.2224605108204,3503.09423828125,トヨタ
2024-03-05,3505.964172150501,3579.6229010060506,3483.005607312408,3567.18701171875,トヨタ
2024-03-06,3567.186898360805,3608.3209923885647,3529.8792316844656,3605.451171875,トヨタ
2024-03-07,3634.149507583035,3645.6287900497355,3482.049014899249,3501.18115234375,トヨタ
2024-03-08,3485.8754639348163,3505.964208375714,3439.001726906055,3453.350830078125,トヨタ
2024-03-11,3348.1239070205293,3376.822111937848,3293.597317677624,3346.210693359375,トヨタ
2024-03-12,3291.684107955823,3324.208740234375,3250.550014191772,3324.208740234375,トヨタ
2024-03-13,3353.863579124247,3382.5617843078544,3257.2462883394355,3294.553955078125,トヨタ
2024-03-14,3300.293776646408,3312.729666239568,3266.8125354340527,3295.5107421875,トヨタ
2024-03-15,3284.031397338307,3356.7335197378734,3275.4219354752004,3336.644775390625,トヨタ
2024-03-18,3362.473238299867,3420.826258936081,3351.950562447435,3412.216796875,トヨタ
2024-03-19,3418.912978847789,3515.5302734375,3404.5638756909016,3515.5302734375,トヨタ
2024-03-21,3635.106020910108,3662.8476194907375,3612.1474565675176,3634.1494140625,トヨタ
2024-03-22,3662.8478367072494,3721.20085787182,3645.6289124291793,3703.98193359375,トヨタ
2024-03-25,3682.936090613781,3717.373934577962,3657.1077076406455,3663.803955078125,トヨタ
2024-03-26,3662.847535955256,3692.502347554789,3624.5832629235997,3682.936279296875,トヨタ
2024-03-27,3706.851257276696,3722.1569656938386,3679.1096607706254,3685.805908203125,トヨタ
2024-03-28,3715.811680082641,3730.3303503616826,3660.640733022284,3683.87060546875,トヨタ
2024-03-29,3681.934527126793,3710.003954384069,3670.3195917099893,3677.094970703125,トヨタ
2024-04-01,3679.0308798642955,3701.292839937139,3499.967287974031,3522.229248046875,トヨタ
2024-04-02,3566.7532643476466,3586.1114910198185,3499.967382328654,3516.421875,トヨタ
2024-04-03,3516.421713948118,3538.6836736015193,3481.5769075340986,3503.8388671875,トヨタ
2024-04-04,3552.234300166604,3619.02017665475,3534.811897604479,3549.33056640625,トヨタ
2024-04-05,3489.320335166828,3515.453941005803,3453.5076160541585,3502.87109375,トヨタ
2024-04-08,3547.3951070072717,3581.2720043456766,3525.133145899177,3579.336181640625,トヨタ
2024-04-09,3619.9882015939484,3654.8330078125,3596.7583307815808,3654.8330078125,トヨタ
2024-04-10,3629.6673943014707,3639.346507352941,3602.565877757353,3619.98828125,トヨタ
2024-04-11,3602.5658410008514,3673.2233655556774,3601.59792970558,3659.672607421875,トヨタ
2024-04-12,3690.645745472089,3692.5815680503592,3634.506890702254,3646.121826171875,トヨタ
2024-04-15,3601.597906871661,3646.121826171875,3566.7531004627976,3646.121826171875,トヨタ
2024-04-16,3621.924201060008,3632.5712257023542,3513.5181319742996,3531.908447265625,トヨタ
2024-04-17,3567.721008962547,3572.5605654044384,3455.44329951066,3481.576904296875,トヨタ
2024-04-18,3452.5396083935575,3517.3896655178546,3444.796317990656,3486.41650390625,トヨタ
2024-04-19,3436.0851593277525,3454.4754742649993,3342.1977620165435,3408.983642578125,トヨタ
2024-04-22,3426.4060028744316,3494.1597938917225,3388.657462164798,3404.14404296875,トヨタ
2024-04-23,3476.7374874279053,3478.6733100823753,3379.946354704411,3398.336669921875,トヨタ
2024-04-24,3437.053019205729,3503.838898767879,3412.8552367556745,3501.903076171875,トヨタ
2024-04-25,3445.764301879289,3488.352399992404,3384.785888671875,3384.785888671875,トヨタ
2024-04-26,3389.625361968038,3435.1171929253474,3356.7163778712606,3397.36865234375,トヨタ
2024-04-30,3462.218642492226,3523.1970530253575,3441.8925056478492,3521.26123046875,トヨタ
2024-05-01,3484.480755894591,3541.5875238384187,3461.250884188627,3489.3203125,トヨタ
2024-05-02,3466.09033203125,3505.7746949503453,3444.796283635638,3466.09033203125,トヨタ
2024-05-07,3532.8764181727997,3532.8764181727997,3447.7002195976747,3483.512939453125,トヨタ
2024-05-08,3433.181379430685,3556.106114470915,3342.197717274924,3464.154541015625,トヨタ
2024-05-09,3479.6410717607355,3479.6410717607355,3361.5558949165606,3414.791015625,トヨタ
2024-05-10,3391.561183850365,3426.405990533759,3277.347650832573,3315.09619140625,トヨタ
2024-05-13,3307.352979255445,3323.8074716895517,3243.470832158325,3257.989501953125,トヨタ
2024-05-14,3242.502923348056,3323.8074742618583,3241.5350120276535,3280.25146484375,トヨタ
2024-05-15,3299.609512830564,3346.0692536976417,3295.737867758308,3298.6416015625,トヨタ
2024-05-16,3295.738020284648,3297.673842910366,3212.4976473787806,3244.438720703125,トヨタ
2024-05-17,3258.95752486028,3327.679230908715,3245.406765921152,3325.743408203125,トヨタ
2024-05-20,3327.6791788205774,3366.3956323263433,3307.3530407300505,3336.390380859375,トヨタ
2024-05-21,3355.7482747490544,3367.3632096486763,3311.224357633838,3326.7109375,トヨタ
2024-05-22,3314.128253671045,3318.967810116242,3276.3797133985067,3279.283447265625,トヨタ
2024-05-23,3278.3156648602794,3306.385093345945,3243.470857084971,3293.80224609375,トヨタ
2024-05-24,3213.4655218464486,3297.6738050996537,3202.818497527078,3284.123046875,トヨタ
2024-05-27,3309.2886953691127,3339.2939453125,3293.8021147531704,3339.2939453125,トヨタ
2024-05-28,3329.6148639156754,3341.2297994874743,3306.384992772078,3337.358154296875,トヨタ
2024-05-29,3324.775493250484,3341.2299862301807,3281.219482421875,3281.219482421875,トヨタ
2024-05-30,3242.502756662913,3250.246046828078,3200.8825720251502,3223.14453125,トヨタ
2024-05-31,3261.8612036498916,3291.866455078125,3240.5671542492096,3291.866455078125,トヨタ
2024-06-03,3292.834090478618,3317.9997831160204,3214.4332788005554,3233.79150390625,トヨタ
2024-06-04,3194.1072092698223,3231.8557490157386,3178.6206288612416,3192.17138671875,トヨタ
2024-06-05,3145.7119331810327,3154.423135457534,3100.2200990704146,3114.73876953125,トヨタ
2024-06-06,3153.455206572955,3196.043306354787,3144.744004344853,3167.973876953125,トヨタ
2024-06-07,3161.198375065529,3166.0379316715694,3091.508759938549,3115.70654296875,トヨタ
2024-06-10,3132.1610516312653,3183.4603519206526,3119.5782043904724,3167.005859375,トヨタ
2024-06-11,3157.3265420624134,3199.9146376635003,3142.8078731074975,3149.583251953125,トヨタ
2024-06-12,3097.316142100343,3114.738545399657,3088.6049404506857,3106.02734375,トヨタ
2024-06-13,3122.482021478131,3123.449932830108,3026.658797632398,3027.626708984375,トヨタ
2024-06-14,2959.872861340661,3031.4983001043006,2956.96912733673,3016.01171875,トヨタ
2024-06-17,2957.9368386651845,2964.7122175495615,2913.412920282135,2938.57861328125,トヨタ
2024-06-18,2969.5520112323884,2986.974415470388,2943.418404875389,2954.0654296875,トヨタ
2024-06-19,2977.2952855321655,3013.108005156577,2970.5199061437634,3007.300537109375,トヨタ
2024-06-20,2991.813953602515,2994.7176876241283,2953.0974999810005,2985.03857421875,トヨタ
2024-06-21,3002.460891753416,3035.3698763825637,2975.359375,2975.359375,トヨタ
2024-06-24,3022.787048688616,3075.0542599051337,3014.075846819196,3048.920654296875,トヨタ
2024-06-25,3096.348201048027,3200.8826198392703,3066.3429512098,3190.235595703125,トヨタ
2024-06-26,3208.625982375372,3210.561804989173,3146.679658733736,3170.87744140625,トヨタ
2024-06-27,3194.10715012546,3195.0750613830737,3143.7757647295434,3158.29443359375,トヨタ
2024-06-28,3193.139424481146,3207.658094189305,3166.037907692582,3184.42822265625,トヨタ
2024-07-01,3218.3052146623545,3219.27312600511,3156.358888725996,3178.620849609375,トヨタ
2024-07-02,3179.5885977757935,3230.8878963091624,3162.1661945003098,3226.04833984375,トヨタ
2024-07-03,3237.6634024024906,3240.5671363956767,3187.332013187265,3218.30517578125,トヨタ
2024-07-04,3243.4708034163273,3289.9305463479845,3229.9200450612607,3282.187255859375,トヨタ
2024-07-05,3275.4117921907955,3289.9304614824214,3204.7542683048828,3212.49755859375,トヨタ
2024-07-08,3212.497607273235,3212.497607273235,3171.8453326406725,3179.588623046875,トヨタ
2024-07-09,3167.0058910311545,3190.2357630925076,3128.2894375955657,3165.070068359375,トヨタ
2024-07-10,3156.358899849376,3193.139531003708,3151.519343118543,3185.396240234375,トヨタ
2024-07-11,3216.3693919768434,3219.27312600511,3177.6529382666195,3178.620849609375,トヨタ
2024-07-12,3144.7436252004427,3186.363808605681,3136.0324240226023,3168.94140625,トヨタ
2024-07-16,3188.2998333659953,3199.9147690066725,3163.13413947786,3164.10205078125,トヨタ
2024-07-17,3159.2623645897356,3179.588501126618,3142.8078731074975,3149.583251953125,トヨタ
2024-07-18,3049.8885859088964,3082.7975709678944,3040.20947265625,3040.20947265625,トヨタ
2024-07-19,3046.016822481323,3057.631757934064,3010.2041048353717,3032.466064453125,トヨタ
2024-07-22,3005.3646169125454,3016.979552630082,2986.0063907166514,2990.845947265625,トヨタ
2024-07-23,3029.5624660763106,3054.7281606826955,2985.03854484963,3009.236328125,トヨタ
2024-07-24,3024.722683814264,3072.1503354964716,2992.7816122731856,3000.52490234375,トヨタ
2024-07-25,2942.450512210265,2965.6803846750827,2909.5415262184397,2923.09228515625,トヨタ
2024-07-26,2909.5414515364496,2911.4772741921624,2814.686141406519,2815.654052734375,トヨタ
2024-07-29,2863.0817666203234,2892.1191070525783,2837.916071579036,2871.79296875,トヨタ
2024-07-30,2871.7928082437325,2926.9637519814783,2849.5308484899047,2900.34619140625,トヨタ
2024-07-31,2835.0121357511284,2866.9532079531728,2778.389325938414,2854.370361328125,トヨタ
2024-08-01,2807.9106591851146,2818.5576834012595,2611.424666832623,2612.392578125,トヨタ
2024-08-02,2493.3395793036752,2566.9008401837523,2456.5589488636365,2502.05078125,トヨタ
2024-08-05,2371.382584110383,2382.029607957409,2112.950278005292,2160.3779296875,トヨタ
2024-08-06,2450.7514419616264,2469.625712545454,2327.8267053387485,2437.20068359375,トヨタ
2024-08-07,2322.9871213257347,2509.794002332346,2294.9176936097156,2420.26220703125,トヨタ
2024-08-08,2381.0617875994494,2425.5857072049675,2357.347960853032,2372.3505859375,トヨタ
2024-08-09,2411.550987535112,2422.6819674093463,2334.6020397088864,2368.962890625,トヨタ
2024-08-13,2413.9707610468563,2453.1711683533513,2404.2916481316724,2447.84765625,トヨタ
2024-08-14,2482.692432928523,2551.898089440955,2478.336832168999,2532.055908203125,トヨタ
2024-08-15,2557.2217395857833,2606.1012618602276,2546.0907592658605,2572.224365234375,トヨタ
2024-08-16,2656.9165728473995,2660.3042624666946,2615.780341755955,2656.4326171875,トヨタ
2024-08-19,2642.3980133624436,2654.012949684916,2566.416971586271,2575.128173828125,トヨタ
2024-08-20,2618.6839464228083,2620.619768966828,2577.547717362387,2600.777587890625,トヨタ
2024-08-21,2567.868819909906,2610.456919448555,2559.157617731546,2606.101318359375,トヨタ
2024-08-22,2575.6119973359814,2587.2269330624117,2552.8660815383882,2579.483642578125,トヨタ
2024-08-23,2589.162852993481,2607.5531685848364,2566.9008920144715,2595.938232421875,トヨタ
2024-08-26,2551.41424408987,2563.9970912724075,2493.339564785852,2514.149658203125,トヨタ
2024-08-27,2526.732442235442,2566.9007610834674,2516.5693736112426,2559.157470703125,トヨタ
2024-08-28,2612.3926210596155,2667.563565631827,2610.456798443047,2658.368408203125,トヨタ
2024-08-29,2648.6892171956843,2665.143708952427,2633.20263671875,2633.20263671875,トヨタ
2024-08-30,2620.1360692713524,2697.0850229126795,2617.2323351716796,2670.951416015625,トヨタ
2024-09-02,2699.9887211157325,2730.9618844337833,2666.5957794134583,2691.761474609375,トヨタ
2024-09-03,2695.149184982498,2716.9271906072445,2681.1144702465504,2683.05029296875,トヨタ
2024-09-04,2591.582513779246,2637.0743450201885,2585.2910903097536,2588.19482421875,トヨタ
2024-09-05,2510.7618600454534,2567.384669919262,2503.0185698063,2532.055908203125,トヨタ
2024-09-06,2484.1442790265005,2518.5051291747336,2470.1095655856725,2499.630859375,トヨタ
2024-09-09,2417.84249765625,2426.553699609375,2370.414842578125,2419.7783203125,トヨタ
2024-09-10,2436.2328823186513,2455.591109432824,2411.0671870702267,2419.29443359375,トヨタ
2024-09-11,2371.3827673410406,2398.968240348885,2314.759954324938,2344.28125,トヨタ
2024-09-12,2405.2595677282816,2435.2648178689565,2392.6767208950955,2432.361083984375,トヨタ
2024-09-13,2402.3560190857306,2417.358645312898,2367.511209783923,2376.222412109375,トヨタ
2024-09-17,2358.315973524441,2379.6100229467834,2291.5300912452753,2328.794677734375,トヨタ
2024-09-18,2371.8665824537065,2406.7113883987518,2362.6714253293194,2405.259521484375,トヨタ
2024-09-19,2502.0506839865448,2548.510425894225,2478.336857387833,2526.732421875,トヨタ
2024-09-20,2581.41934322279,2582.3872544875903,2528.1842236587654,2549.478271484375,トヨタ
2024-09-24,2576.095979544057,2580.451580486363,2526.2485465376626,2533.02392578125,トヨタ
2024-09-25,2525.7643579808077,2579.4834313159045,2524.312491133913,2558.67333984375,トヨタ
2024-09-26,2585.7751305008424,2639.01025390625,2565.4489924733234,2639.01025390625,トヨタ
2024-09-27,2697.949713863461,2728.401722285004,2630.1694370542205,2702.861328125,トヨタ
2024-09-30,2554.530385209255,2577.614970501475,2480.8561768298305,2497.5556640625,トヨタ
2024-10-01,2523.5873905881344,2557.4775287645807,2513.764162131193,2550.110107421875,トヨタ
2024-10-02,2504.9230750373977,2549.1275998909987,2500.9937839392996,2524.078369140625,トヨタ
2024-10-03,2582.5265715843025,2602.664188441464,2544.215983417019,2555.5126953125,トヨタ
